Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[855]    0.0    0.00    0.00   16804         subterm_pos_free_wrapper <cycle 4> [855]
                               16804             SubtermPosFree <cycle 4> [473]
-----------------------------------------------
                0.00    0.00   16129/16129       ClauseCollectIntoTermsPos [862]
[856]    0.0    0.00    0.00   16129         eqn_collect_into_terms_pos [856]
                0.00    0.00   18372/39824       term_collect_into_terms_pos [845]
-----------------------------------------------
                0.00    0.00   16129/16129       ClauseCollectIntoTermsPos2 [863]
[857]    0.0    0.00    0.00   16129         eqn_collect_into_terms_pos2 [857]
                0.00    0.00   12731/39824       term_collect_into_terms_pos [845]
                0.00    0.00    5641/5641        term_collect_into_terms_pos2 [882]
-----------------------------------------------
                               28549             ExecuteSchedule [858]
                0.00    0.00       1/16050       ClauseTableauAlloc [1129]
                0.00    0.00       1/16050       TableauSetDrainToStack [1187]
                0.00    0.00       2/16050       TableauStartRule [626]
                0.00    0.00       2/16050       TableauControlAlloc [756]
                0.00    0.00       2/16050       TableauControlFree [432]
                0.00    0.00       6/16050       ClauseSetGetMaxVar [631]
                0.00    0.00      20/16050       TableauSetFree [1056]
                0.00    0.00      24/16050       ClauseTableauFree [407]
                0.00    0.00      32/16050       ClauseTableauMasterCopy [494]
                0.00    0.00      41/16050       SubstDStrPrint [683]
                0.00    0.00      44/16050       ClauseTableauChildLabelAlloc [582]
                0.00    0.00      50/16050       TableauSetAlloc [1037]
                0.00    0.00      72/16050       ClauseTableauChildCopy [501]
                0.00    0.00      76/16050       ClauseTableauBranchContainsLiteral [653]
                0.00    0.00     994/16050       VarBankVarAssertAlloc [903]
                0.00    0.00    3825/16050       ClauseContradictsClause [467]
                0.00    0.00   10858/16050       ClauseCopyFresh [352]
[858]    0.0    0.00    0.00   16050+28549   ExecuteSchedule [858]
                0.00    0.00     143/1904189     SecureMalloc [795]
                               28549             ExecuteSchedule [858]
-----------------------------------------------
                0.00    0.00      57/15134       ClauseSetScanAC [1029]
                0.00    0.00   15077/15134       check_ac_status [865]
[859]    0.0    0.00    0.00   15134         ClauseScanAC [859]
                0.00    0.00   15134/15134       DetectCommutativity [861]
                0.00    0.00   15134/15134       DetectAssociativity [860]
-----------------------------------------------
                0.00    0.00   15134/15134       ClauseScanAC [859]
[860]    0.0    0.00    0.00   15134         DetectAssociativity [860]
-----------------------------------------------
                0.00    0.00   15134/15134       ClauseScanAC [859]
[861]    0.0    0.00    0.00   15134         DetectCommutativity [861]
-----------------------------------------------
                0.00    0.00   15077/15077       ComputeFromParamodulants [32]
[862]    0.0    0.00    0.00   15077         ClauseCollectIntoTermsPos [862]
                0.00    0.00   16129/16129       eqn_collect_into_terms_pos [856]
-----------------------------------------------
                0.00    0.00   15077/15077       OverlapIndexInsertIntoClause2 [245]
[863]    0.0    0.00    0.00   15077         ClauseCollectIntoTermsPos2 [863]
                0.00    0.00   16129/16129       eqn_collect_into_terms_pos2 [857]
-----------------------------------------------
                0.00    0.00      62/15077       ProcessSpecificClause [195]
                0.00    0.00   15015/15077       ProcessClause [11]
[864]    0.0    0.00    0.00   15077         ClauseSetSetProp [864]
-----------------------------------------------
                0.00    0.00      62/15077       ProcessSpecificClause [195]
                0.00    0.00   15015/15077       ProcessClause [11]
[865]    0.0    0.00    0.00   15077         check_ac_status [865]
                0.00    0.00   15077/15134       ClauseScanAC [859]
-----------------------------------------------
                0.00    0.00      62/15077       ProcessSpecificClause [195]
                0.00    0.00   15015/15077       ProcessClause [11]
[866]    0.0    0.00    0.00   15077         document_processing [866]
-----------------------------------------------
                0.00    0.00      62/15077       ProcessSpecificClause [195]
                0.00    0.00   15015/15077       ProcessClause [11]
[867]    0.0    0.00    0.00   15077         eliminate_context_sr_clauses [867]
-----------------------------------------------
                0.00    0.00   14332/14332       find_next_potential_eq_factor_partner [875]
[868]    0.0    0.00    0.00   14332         ClausePosFindPosLiteral [868]
-----------------------------------------------
                0.00    0.00      48/14136       ParseIntLimited [424]
                0.00    0.00   14088/14136       ParseFloat [394]
[869]    0.0    0.00    0.00   14136         CheckInpTokNoSkip [869]
                0.00    0.00   14136/93687       CheckInpTok [836]
-----------------------------------------------
                0.00    0.00      57/13906       ClauseEliminateNakedBooleanVariables [649]
                0.00    0.00   13849/13906       ClauseContextualSimplifyReflect [67]
[870]    0.0    0.00    0.00   13906         EqnListToStack [870]
                0.00    0.00   70116/70116       EqnHasAppVar [838]
-----------------------------------------------
                0.00    0.00     333/13901       IntMapDelKey [538]
                0.00    0.00   13568/13901       IntMapGetRef [134]
[871]    0.0    0.00    0.00   13901         switch_to_array [871]
-----------------------------------------------
                0.00    0.00       1/11485       ScannerSetFormat [1179]
                0.00    0.00       1/11485       TSMWeightParse [665]
                0.00    0.00      36/11485       ClauseTypeParse [684]
                0.00    0.00      69/11485       CheckInpId [982]
                0.00    0.00     104/11485       FormulaAndClauseSetParse [509]
                0.00    0.00     136/11485       WFormulaTSTPParse [508]
                0.00    0.00   11138/11485       ParseFloat [394]
[872]    0.0    0.00    0.00   11485         TestId [872]
                0.00    0.00   11485/252196      TestTok [826]
                0.00    0.00     346/346         DStrLen [919]
                0.00    0.00     346/338315      DStrView [823]
                0.00    0.00     346/346         str_n_element [920]
-----------------------------------------------
                0.00    0.00       1/11078       FVIndexParmsAlloc [1143]
                0.00    0.00       5/11078       FVIAnchorAlloc [1081]
                0.00    0.00      57/11078       ClauseSetFindCharFreqVectors [559]
                0.00    0.00   11015/11078       FVIndexAlloc [874]
[873]    0.0    0.00    0.00   11078         FreqVectorMin [873]
                0.00    0.00     491/1904189     SecureMalloc [795]
-----------------------------------------------
                0.00    0.00       5/11015       FVIAnchorAlloc [1081]
                0.00    0.00   11010/11015       insert_empty_node [514]
[874]    0.0    0.00    0.00   11015         FVIndexAlloc [874]
                0.00    0.00   11015/11078       FreqVectorMin [873]
-----------------------------------------------
                0.00    0.00    3553/10779       find_first_eq_factor_partner [891]
                0.00    0.00    7226/10779       ClausePosNextEqualityFactorSides [697]
[875]    0.0    0.00    0.00   10779         find_next_potential_eq_factor_partner [875]
                0.00    0.00   14332/14332       ClausePosFindPosLiteral [868]
-----------------------------------------------
                0.00    0.00    9509/9509        EqnSubsumeP [460]
[876]    0.0    0.00    0.00    9509         PStackFree.lto_priv.267 [876]
                0.00    0.00   19018/4778511     SizeFreeReal.lto_priv.364 [788]
